,pobre,area,casal,genero,raca,escolaridade,atividade,aposentadoria,dom_tipo,agua_adeq,esgoto_ad,banheiro,paredes,casa_tipo,geladeira,maquina_lavar,tv,computador,internet,carro,moto,idade,n_moradores,n_criancas,n_adultos,densidade,fone_pc
2402,0,rural,casado,mulher,preto ou pardo,fundam completo,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,49,3,0,3,0.75,1.0
2403,0,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,nao,39,4,1,3,0.8,1.33333333333333
2404,0,rural,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,57,3,1,2,0.6,1.5
2405,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,sim,21,4,2,2,0.8,1.0
2406,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,40,5,3,3,1.0,0.666666666666667
2407,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,63,2,0,2,0.333333333333333,1.0
2408,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,44,1,0,1,0.142857142857143,1.0
2409,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,sim,sim,nao,sim,sim,nao,52,3,0,3,0.6,0.666666666666667
2410,0,rural,casado,mulher,branco,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,32,2,0,2,0.666666666666667,1.0
2411,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,nao,29,4,2,2,0.8,1.0
2412,1,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,46,5,2,3,0.833333333333333,0.666666666666667
2413,1,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,55,4,0,4,0.666666666666667,0.5
2414,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,31,4,2,2,1.0,0.5
2415,0,rural,casado,mulher,branco,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,nao,40,2,0,2,0.4,1.0
2416,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,nao,25,2,0,2,0.5,1.0
2417,0,rural,casado,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,58,2,0,2,0.4,0.5
2418,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,75,2,0,2,0.4,0.5
2419,1,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,41,5,1,4,0.833333333333333,0.5
2420,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,49,3,1,2,0.5,1.0
2421,0,rural,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,40,3,0,3,0.75,1.0
2422,0,rural,casado,homem,branco,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio nao pago,sim,sim,sim,nao,sim,nao,sim,32,3,1,2,0.75,1.0
2423,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,36,3,1,2,0.75,0.5
2424,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,40,3,1,2,0.6,0.5
2425,0,rural,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,27,1,0,1,0.142857142857143,1.0
2426,0,rural,solteiro,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,sim,sim,nao,sim,59,4,0,4,1.0,1.0
2427,1,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio nao pago,sim,sim,sim,nao,sim,nao,nao,28,4,3,1,0.8,1.0
2428,1,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,46,3,1,2,0.6,0.5
2429,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,50,8,3,5,1.33333333333333,0.4
2430,0,rural,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,sim,sim,nao,sim,sim,nao,31,3,1,2,0.75,1.0
2431,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,47,2,0,2,0.4,0.5
2432,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,73,1,0,1,0.166666666666667,0.0
2433,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,48,1,0,1,0.5,1.0
2434,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,31,3,1,2,0.6,0.5
2435,1,rural,casado,mulher,preto ou pardo,fundam completo,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,55,7,1,6,1.0,0.166666666666667
2436,0,rural,solteiro,homem,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,81,1,0,1,0.1,0.0
2437,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,nao,sim,sim,sim,sim,nao,sim,39,4,2,2,0.222222222222222,1.0
2438,1,rural,solteiro,mulher,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,40,3,1,2,0.333333333333333,1.5
2439,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,63,1,0,1,0.25,0.0
2440,1,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,nao,35,3,1,2,0.75,0.5
2441,0,rural,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,nao,nao,nao,nao,nao,59,1,0,1,0.25,0.0
2442,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,41,6,5,1,1.5,1.0
2443,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,26,2,0,2,0.5,1.0
2444,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,23,2,0,2,0.4,1.0
2445,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,43,4,1,3,1.0,0.333333333333333
2446,1,rural,casado,mulher,preto ou pardo,medio completo,ativo desocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,26,3,1,2,0.75,1.0
2447,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,inadequada,cedido,sim,nao,sim,nao,nao,nao,sim,42,6,2,4,0.857142857142857,0.25
2448,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,sim,40,7,2,5,1.75,0.6
2449,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,sim,sim,27,3,1,2,0.5,1.0
2450,1,rural,solteiro,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,inadequada,adequado,nao,inadequada,cedido,sim,nao,sim,nao,sim,nao,nao,30,2,1,1,1.0,1.0
2451,1,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,nao,59,2,0,2,0.4,0.0
2452,0,rural,solteiro,homem,branco,fundam incompleto,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,sim,nao,71,4,0,4,0.666666666666667,1.0
2453,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,sim,nao,64,3,0,3,0.6,0.666666666666667
2454,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,nao,casa,inadequada,adequado,sim,adequada,cedido,nao,nao,nao,nao,sim,nao,nao,47,2,0,2,0.666666666666667,0.5
2455,1,rural,casado,mulher,branco,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,58,2,0,2,0.4,0.5
2456,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,41,3,1,2,0.75,0.5
2457,0,rural,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,38,4,2,2,0.8,1.0
2458,1,rural,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,27,3,1,2,1.0,1.0
2459,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,nao,nao,nao,nao,nao,nao,nao,54,1,0,1,0.5,0.0
2460,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,73,5,0,5,0.833333333333333,0.8
2461,1,rural,casado,mulher,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,40,6,1,5,1.5,1.0
2462,0,rural,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,nao,nao,sim,nao,sim,nao,sim,35,4,2,2,0.444444444444444,1.0
2463,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,nao,nao,sim,64,2,0,2,0.333333333333333,1.0
2464,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,45,3,0,3,0.428571428571429,1.0
2466,1,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,70,6,0,6,0.857142857142857,0.166666666666667
2467,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,sim,nao,54,4,1,3,0.666666666666667,1.0
2468,0,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,54,2,0,2,0.5,0.5
2469,1,rural,solteiro,mulher,branco,medio completo,inativo,nao,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,52,1,0,1,0.166666666666667,1.0
2470,1,rural,casado,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,inadequada,adequado,nao,adequada,proprio pago,nao,sim,sim,sim,sim,nao,sim,30,7,5,2,1.0,1.0
2471,0,rural,casado,homem,branco,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,79,2,0,2,0.142857142857143,0.5
2472,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,32,3,1,2,0.5,1.0
2473,1,rural,casado,mulher,branco,fundam completo,inativo,nao,casa,adequada,inadequado,sim,adequada,alugado,sim,sim,sim,nao,nao,nao,nao,21,3,1,2,0.6,0.0
2474,0,rural,casado,mulher,preto ou pardo,superior completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,58,2,0,2,0.285714285714286,1.0
2475,0,rural,casado,mulher,branco,fundam incompleto,ativo ocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,53,3,0,3,0.6,0.666666666666667
2476,0,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,65,5,0,5,0.625,0.4
2477,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,sim,sim,sim,nao,43,3,1,2,0.6,0.5
2478,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,nao,39,5,1,4,1.66666666666667,0.75
2479,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,nao,nao,nao,71,2,0,2,0.285714285714286,0.0
2480,1,rural,casado,mulher,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,inadequada,inadequado,sim,adequada,proprio pago,nao,sim,sim,nao,sim,nao,nao,34,4,0,4,0.666666666666667,0.75
2481,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,inadequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,sim,nao,sim,30,3,1,2,0.75,1.0
2482,1,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,46,3,0,3,0.428571428571429,0.666666666666667
2483,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,46,3,1,2,0.75,1.0
2484,0,rural,casado,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,85,3,0,3,0.5,0.333333333333333
2485,1,rural,casado,homem,preto ou pardo,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,57,3,1,2,0.5,1.0
2486,0,rural,casado,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,sim,nao,24,3,1,2,0.6,1.0
2487,0,rural,solteiro,mulher,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,nao,nao,nao,nao,sim,29,2,1,1,0.4,0.0
2488,1,rural,solteiro,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,sim,72,1,0,1,0.25,1.0
2489,1,rural,casado,homem,branco,sem instrucao,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,cedido,sim,nao,sim,nao,nao,nao,sim,48,6,2,4,0.857142857142857,0.5
2490,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,sim,38,3,1,2,0.6,1.0
2491,0,rural,casado,homem,preto ou pardo,fundam completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,nao,nao,nao,42,3,1,2,0.6,0.5
2492,0,rural,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,adequado,sim,adequada,proprio pago,sim,nao,nao,nao,sim,nao,nao,76,4,1,3,0.5,0.333333333333333
2493,0,rural,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,nao,sim,sim,nao,sim,nao,nao,29,1,0,1,0.166666666666667,1.0
2494,0,rural,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,33,4,2,2,0.5,1.0
2495,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,53,2,0,2,0.4,1.0
2496,0,rural,casado,homem,branco,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,sim,nao,67,2,0,2,0.333333333333333,1.0
2497,0,rural,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,69,2,0,2,0.4,0.0
2498,0,rural,casado,homem,branco,fundam completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,sim,sim,sim,nao,47,3,0,3,0.428571428571429,1.0
2499,0,rural,casado,homem,preto ou pardo,fundam incompleto,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,48,10,5,5,1.0,1.0
2500,1,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,sim,42,6,2,5,1.2,1.2
2501,1,rural,casado,mulher,preto ou pardo,fundam completo,inativo,nao,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,22,4,2,2,1.33333333333333,1.0
2502,1,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,nao,48,7,0,7,1.4,0.571428571428571
2503,0,rural,casado,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,inadequada,inadequado,nao,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,59,3,0,3,0.5,0.333333333333333
2504,0,rural,casado,mulher,branco,medio completo,ativo desocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,20,2,0,2,0.5,1.0
2505,0,rural,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,sim,nao,49,5,1,4,0.833333333333333,0.75
2506,0,rural,solteiro,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,nao,nao,26,2,0,2,0.333333333333333,1.0
2507,0,urbano,casado,mulher,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,nao,sim,49,4,1,3,0.571428571428571,1.33333333333333
2508,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,36,3,1,2,0.75,1.0
2509,0,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,proprio nao pago,sim,sim,sim,sim,sim,sim,sim,32,3,1,2,0.5,1.5
2510,0,urbano,solteiro,homem,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,65,1,0,1,0.25,0.0
2511,1,urbano,casado,homem,preto ou pardo,medio completo,ativo desocupado,nao,casa,adequada,inadequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,nao,41,3,1,2,1.0,1.5
2512,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,sim,sim,nao,sim,nao,sim,29,4,2,2,0.666666666666667,0.5
2513,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,nao,40,4,2,2,0.8,1.0
2514,0,urbano,solteiro,mulher,preto ou pardo,sem instrucao,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,67,2,0,2,0.4,0.0
2515,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,nao,sim,nao,nao,nao,nao,62,2,0,2,0.4,0.5
2516,0,urbano,casado,homem,preto ou pardo,medio completo,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,proprio nao pago,nao,sim,sim,sim,sim,sim,sim,48,3,1,2,0.6,1.5
2517,0,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,adequado,sim,adequada,alugado,sim,nao,sim,nao,sim,sim,sim,59,5,2,3,0.833333333333333,1.33333333333333
2518,1,urbano,solteiro,mulher,preto ou pardo,fundam completo,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,nao,nao,nao,70,3,0,3,0.5,0.666666666666667
2519,1,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo desocupado,nao,casa,adequada,adequado,sim,adequada,proprio pago,sim,nao,sim,nao,sim,nao,sim,32,4,2,2,1.33333333333333,1.0
2520,0,urbano,casado,homem,preto ou pardo,medio incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,cedido,sim,sim,sim,sim,sim,sim,sim,48,5,0,5,1.0,0.8
2521,0,urbano,solteiro,mulher,preto ou pardo,fundam incompleto,inativo,sim,casa,adequada,inadequado,sim,adequada,proprio pago,nao,nao,sim,nao,sim,nao,nao,84,3,0,3,0.333333333333333,0.666666666666667
2522,0,urbano,solteiro,mulher,preto ou pardo,superior incompleto,inativo,nao,apartamento,adequada,adequado,sim,adequada,alugado,sim,nao,sim,sim,sim,nao,nao,40,3,0,3,0.5,0.666666666666667
2523,0,urbano,solteiro,mulher,branco,fundam incompleto,inativo,sim,casa,adequada,adequado,sim,adequada,proprio pago,nao,sim,sim,nao,nao,nao,nao,91,2,0,2,0.222222222222222,0.0
2524,0,urbano,casado,mulher,preto ou pardo,superior completo,ativo desocupado,nao,casa,adequada,inadequado,sim,adequada,proprio pago,sim,sim,sim,sim,sim,sim,nao,39,5,2,3,0.625,0.666666666666667
2525,0,urbano,casado,homem,preto ou pardo,fundam incompleto,ativo ocupado,nao,casa,adequada,inadequado,sim,adequada,alugado,sim,sim,sim,nao,nao,nao,nao,52,2,0,2,0.4,1.0
